StationID,PassengerType,Passenger,DateID
5,1,3453,20220321
5,2,3460,20220321
6,1,5688,20220321
6,2,5992,20220321
7,1,1574,20220321
7,2,1527,20220321
8,1,7330,20220321
8,2,7314,20220321
1,1,5067,20220322
1,2,4440,20220322
2,1,5699,20220322
2,2,5796,20220322
3,1,1862,20220322
3,2,1811,20220322
4,1,2935,20220322
4,2,2827,20220322
5,1,3342,20220322
5,2,3404,20220322
6,1,5506,20220322
6,2,5826,20220322
7,1,1624,20220322
7,2,1562,20220322
8,1,6829,20220322
8,2,7198,20220322
1,1,4790,20220323
1,2,4513,20220323
2,1,5699,20220323
2,2,5721,20220323
3,1,1925,20220323
3,2,1851,20220323
4,1,2947,20220323
4,2,2786,20220323
5,1,3358,20220323
5,2,3362,20220323
6,1,5290,20220323
6,2,5694,20220323
7,1,1628,20220323
7,2,1505,20220323
8,1,6791,20220323
8,2,6996,20220323
1,1,4953,20220324
1,2,4593,20220324
2,1,5650,20220324
2,2,5584,20220324
3,1,1914,20220324
3,2,1864,20220324
4,1,2944,20220324
4,2,2759,20220324
5,1,3271,20220324
5,2,3426,20220324
6,1,5435,20220324
6,2,5763,20220324
7,1,1620,20220324
7,2,1533,20220324
8,1,6819,20220324
8,2,7084,20220324
1,1,5813,20220325
1,2,5024,20220325
2,1,6311,20220325
2,2,6291,20220325
3,1,1905,20220325
3,2,1797,20220325
4,1,3148,20220325
4,2,2936,20220325
5,1,3630,20220325
5,2,3635,20220325
6,1,5761,20220325
6,2,6372,20220325
7,1,1740,20220325
7,2,1714,20220325
8,1,7509,20220325
8,2,8048,20220325
1,1,5012,20220326
1,2,4435,20220326
2,1,5307,20220326
2,2,5365,20220326
3,1,1171,20220326
3,2,1142,20220326
4,1,2182,20220326
4,2,2227,20220326
5,1,2489,20220326
5,2,2711,20220326
6,1,4406,20220326
6,2,4472,20220326
7,1,1368,20220326
7,2,1226,20220326
8,1,6218,20220326
8,2,6575,20220326
1,1,4946,20220327
1,2,4279,20220327
2,1,4520,20220327
2,2,4508,20220327
3,1,902,20220327
3,2,855,20220327
4,1,1733,20220327
4,2,1779,20220327
5,1,2059,20220327
5,2,2321,20220327
6,1,3783,20220327
6,2,4101,20220327
7,1,1196,20220327
7,2,1108,20220327
8,1,5332,20220327
8,2,5520,20220327
1,1,5445,20220328
1,2,5082,20220328
2,1,6217,20220328
2,2,6074,20220328
3,1,1953,20220328
3,2,1880,20220328
4,1,3111,20220328
4,2,3009,20220328
5,1,3456,20220328
5,2,3679,20220328
6,1,5798,20220328
6,2,6300,20220328
7,1,1727,20220328
7,2,1649,20220328
8,1,7471,20220328
8,2,7505,20220328
1,1,5037,20220329
1,2,4550,20220329
2,1,5948,20220329
2,2,6138,20220329
3,1,2019,20220329
3,2,1968,20220329
4,1,3118,20220329
4,2,2978,20220329
5,1,3627,20220329
5,2,3684,20220329
6,1,5697,20220329
6,2,6049,20220329
7,1,1646,20220329
7,2,1657,20220329
8,1,7096,20220329
8,2,7164,20220329
1,1,5150,20220330
1,2,4875,20220330
2,1,6010,20220330
2,2,6071,20220330
3,1,1963,20220330
3,2,1901,20220330
4,1,3009,20220330
4,2,2948,20220330
5,1,3553,20220330
5,2,3698,20220330
6,1,6020,20220330
6,2,6243,20220330
7,1,1646,20220330
7,2,1562,20220330
8,1,7128,20220330
8,2,7181,20220330
1,1,5170,20220331
1,2,5155,20220331
2,1,6350,20220331
2,2,6244,20220331
3,1,2004,20220331
3,2,1901,20220331
4,1,3153,20220331
4,2,3079,20220331
5,1,3724,20220331
5,2,3840,20220331
6,1,6084,20220331
6,2,6404,20220331
7,1,1760,20220331
7,2,1766,20220331
8,1,7674,20220331
8,2,7530,20220331
1,1,5569,20220401
1,2,5495,20220401
2,1,6842,20220401
2,2,6636,20220401
3,1,2058,20220401
3,2,1915,20220401
4,1,3309,20220401
4,2,3175,20220401
5,1,3932,20220401
5,2,3915,20220401
6,1,6410,20220401
6,2,6762,20220401
7,1,1789,20220401
7,2,1750,20220401
8,1,8111,20220401
8,2,8372,20220401
1,1,4692,20220402
1,2,4772,20220402
2,1,5192,20220402
2,2,5145,20220402
3,1,1193,20220402
3,2,1188,20220402
4,1,2251,20220402
4,2,2177,20220402
5,1,2662,20220402
5,2,2720,20220402
6,1,4595,20220402
6,2,4823,20220402
7,1,1446,20220402
7,2,1333,20220402
8,1,6034,20220402
8,2,5907,20220402
1,1,4923,20220403
1,2,4614,20220403
2,1,4339,20220403
2,2,4392,20220403
3,1,935,20220403
3,2,877,20220403
4,1,1784,20220403
4,2,1766,20220403
5,1,2011,20220403
5,2,2304,20220403
6,1,3885,20220403
6,2,4115,20220403
7,1,1281,20220403
7,2,1097,20220403
8,1,5244,20220403
8,2,5237,20220403
1,1,5295,20220404
1,2,5267,20220404
2,1,6367,20220404
2,2,6335,20220404
3,1,1949,20220404
3,2,1796,20220404
4,1,3133,20220404
4,2,3064,20220404
5,1,3623,20220404
5,2,3803,20220404
6,1,6191,20220404
6,2,6423,20220404
7,1,1764,20220404
7,2,1720,20220404
8,1,7445,20220404
8,2,7359,20220404
1,1,5041,20220405
1,2,5286,20220405
2,1,6370,20220405
2,2,6400,20220405
3,1,2048,20220405
3,2,1991,20220405
4,1,3163,20220405
4,2,3035,20220405
5,1,3752,20220405
5,2,3702,20220405
6,1,6152,20220405
6,2,6316,20220405
7,1,1785,20220405
7,2,1731,20220405
8,1,7711,20220405
8,2,7561,20220405
1,1,4580,20220406
1,2,4817,20220406
2,1,4413,20220406
2,2,4286,20220406
3,1,1104,20220406
3,2,1114,20220406
4,1,2071,20220406
4,2,1971,20220406
5,1,2465,20220406
5,2,2528,20220406
6,1,4068,20220406
6,2,4269,20220406
7,1,1385,20220406
7,2,1242,20220406
8,1,5107,20220406
8,2,4966,20220406
1,1,5081,20220407
1,2,5492,20220407
2,1,6285,20220407
2,2,6187,20220407
3,1,1974,20220407
3,2,1854,20220407
4,1,2993,20220407
4,2,2946,20220407
5,1,3707,20220407
5,2,3670,20220407
6,1,5912,20220407
6,2,5980,20220407
7,1,1743,20220407
7,2,1748,20220407
8,1,7509,20220407
8,2,7327,20220407
1,1,5312,20220408
1,2,6025,20220408
2,1,6477,20220408
2,2,6365,20220408
3,1,2096,20220408
3,2,1944,20220408
4,1,3199,20220408
4,2,3075,20220408
5,1,3701,20220408
5,2,3693,20220408
6,1,6070,20220408
6,2,6278,20220408
7,1,1858,20220408
7,2,1690,20220408
8,1,8128,20220408
8,2,7771,20220408
1,1,4449,20220409
1,2,5120,20220409
2,1,4833,20220409
2,2,4686,20220409
3,1,1074,20220409
3,2,1038,20220409
4,1,2060,20220409
4,2,1837,20220409
5,1,2270,20220409
5,2,2297,20220409
6,1,4068,20220409
6,2,4029,20220409
7,1,1394,20220409
7,2,1222,20220409
8,1,5455,20220409
8,2,5374,20220409
1,1,4459,20220410
1,2,4517,20220410
2,1,3917,20220410
2,2,3810,20220410
3,1,855,20220410
3,2,869,20220410
4,1,1535,20220410
4,2,1573,20220410
5,1,1941,20220410
5,2,1984,20220410
6,1,3240,20220410
6,2,3243,20220410
7,1,1198,20220410
7,2,1070,20220410
8,1,4651,20220410
8,2,4730,20220410
1,1,4793,20220411
1,2,5198,20220411
2,1,5668,20220411
2,2,5654,20220411
3,1,1750,20220411
3,2,1660,20220411
4,1,2687,20220411
4,2,2600,20220411
5,1,2920,20220411
5,2,3017,20220411
6,1,5216,20220411
6,2,5222,20220411
7,1,1611,20220411
7,2,1527,20220411
8,1,6803,20220411
8,2,6570,20220411
1,1,4893,20220412
1,2,5254,20220412
2,1,5463,20220412
2,2,5470,20220412
3,1,1597,20220412
3,2,1546,20220412
4,1,2436,20220412
4,2,2292,20220412
5,1,2823,20220412
5,2,2714,20220412
6,1,4880,20220412
6,2,5107,20220412
7,1,1561,20220412
7,2,1358,20220412
8,1,6433,20220412
8,2,6345,20220412
1,1,4156,20220413
1,2,4668,20220413
2,1,3438,20220413
2,2,3431,20220413
3,1,779,20220413
3,2,738,20220413
4,1,1440,20220413
4,2,1312,20220413
5,1,1699,20220413
5,2,1581,20220413
6,1,2924,20220413
6,2,2897,20220413
7,1,981,20220413
7,2,885,20220413
8,1,4241,20220413
8,2,4146,20220413
1,1,4496,20220414
1,2,4255,20220414
2,1,3079,20220414
2,2,3113,20220414
3,1,618,20220414
3,2,628,20220414
4,1,1250,20220414
4,2,1231,20220414
5,1,1394,20220414
5,2,1521,20220414
6,1,2564,20220414
6,2,2635,20220414
7,1,909,20220414
7,2,742,20220414
8,1,3750,20220414
8,2,3935,20220414
1,1,4974,20220415
1,2,3499,20220415
2,1,3179,20220415
2,2,3248,20220415
3,1,705,20220415
3,2,668,20220415
4,1,1312,20220415
4,2,1327,20220415
5,1,1442,20220415
5,2,1846,20220415
6,1,2531,20220415
6,2,3076,20220415
7,1,883,20220415
7,2,846,20220415
8,1,3691,20220415
8,2,4207,20220415
1,1,5299,20220416
1,2,3423,20220416
2,1,3391,20220416
2,2,3497,20220416
3,1,758,20220416
3,2,786,20220416
4,1,1369,20220416
4,2,1457,20220416
5,1,1557,20220416
5,2,2029,20220416
6,1,2782,20220416
6,2,3230,20220416
7,1,987,20220416
7,2,914,20220416
8,1,3842,20220416
8,2,4649,20220416
1,1,6362,20220417
1,2,3866,20220417
2,1,3532,20220417
2,2,3836,20220417
3,1,722,20220417
3,2,744,20220417
4,1,1435,20220417
4,2,1649,20220417
5,1,1578,20220417
5,2,2192,20220417
6,1,2972,20220417
6,2,3537,20220417
7,1,938,20220417
7,2,873,20220417
8,1,4269,20220417
8,2,5111,20220417
1,1,6360,20220418
1,2,4204,20220418
2,1,5882,20220418
2,2,5971,20220418
3,1,1884,20220418
3,2,1786,20220418
4,1,2789,20220418
4,2,2939,20220418
5,1,3128,20220418
5,2,3690,20220418
6,1,5404,20220418
6,2,6168,20220418
7,1,1549,20220418
7,2,1555,20220418
8,1,6778,20220418
8,2,7461,20220418
1,1,6698,20220419
1,2,4032,20220419
2,1,5731,20220419
2,2,6067,20220419
3,1,1833,20220419
3,2,1849,20220419
4,1,2881,20220419
4,2,3011,20220419
5,1,3308,20220419
5,2,3770,20220419
6,1,5359,20220419
6,2,6190,20220419
7,1,1556,20220419
7,2,1609,20220419
8,1,6712,20220419
8,2,7550,20220419
1,1,5633,20220420
1,2,4323,20220420
2,1,6121,20220420
2,2,5972,20220420
3,1,2071,20220420
3,2,1865,20220420
4,1,2967,20220420
4,2,2930,20220420
5,1,3401,20220420
5,2,3587,20220420
6,1,5420,20220420
6,2,6219,20220420
7,1,1678,20220420
7,2,1675,20220420
8,1,6749,20220420
8,2,7469,20220420
1,1,5360,20220421
1,2,4394,20220421
2,1,5871,20220421
2,2,6228,20220421
3,1,1999,20220421
3,2,1960,20220421
4,1,3153,20220421
4,2,2969,20220421
5,1,3292,20220421
5,2,3438,20220421
6,1,5614,20220421
6,2,5941,20220421
7,1,1693,20220421
7,2,1685,20220421
8,1,6859,20220421
8,2,7226,20220421
1,1,5829,20220422
1,2,4724,20220422
2,1,6374,20220422
2,2,6421,20220422
3,1,2035,20220422
3,2,1945,20220422
4,1,3120,20220422
4,2,3111,20220422
5,1,3495,20220422
5,2,3583,20220422
6,1,5827,20220422
6,2,6468,20220422
7,1,1778,20220422
7,2,1758,20220422
8,1,7552,20220422
8,2,8000,20220422
1,1,4948,20220423
1,2,4177,20220423
2,1,4816,20220423
2,2,4997,20220423
3,1,1185,20220423
3,2,1113,20220423
4,1,2150,20220423
4,2,2071,20220423
5,1,2362,20220423
5,2,2426,20220423
6,1,4018,20220423
6,2,4298,20220423
7,1,1496,20220423
7,2,1442,20220423
8,1,5731,20220423
8,2,6182,20220423
1,1,4744,20220424
1,2,3989,20220424
2,1,4031,20220424
2,2,4198,20220424
3,1,884,20220424
3,2,849,20220424
4,1,1665,20220424
4,2,1690,20220424
5,1,1874,20220424
5,2,2066,20220424
6,1,3308,20220424
6,2,3591,20220424
7,1,1267,20220424
7,2,1136,20220424
8,1,4837,20220424
8,2,5091,20220424
1,1,5268,20220425
1,2,4722,20220425
2,1,6210,20220425
2,2,6464,20220425
3,1,2077,20220425
3,2,2020,20220425
4,1,3118,20220425
4,2,3142,20220425
5,1,3437,20220425
5,2,3532,20220425
6,1,6011,20220425
6,2,6370,20220425
7,1,1755,20220425
7,2,1683,20220425
8,1,7540,20220425
8,2,7483,20220425
1,1,5296,20220426
1,2,4699,20220426
2,1,6396,20220426
2,2,6356,20220426
3,1,2126,20220426
3,2,2080,20220426
4,1,3097,20220426
4,2,3112,20220426
5,1,3459,20220426
5,2,3554,20220426
6,1,5920,20220426
6,2,6398,20220426
7,1,1791,20220426
7,2,1721,20220426
8,1,7380,20220426
8,2,7545,20220426
1,1,5199,20220427
1,2,5125,20220427
2,1,6266,20220427
2,2,6422,20220427
3,1,2160,20220427
3,2,2054,20220427
4,1,3144,20220427
4,2,2991,20220427
5,1,3708,20220427
5,2,3481,20220427
6,1,5999,20220427
6,2,6355,20220427
7,1,1822,20220427
7,2,1743,20220427
8,1,7619,20220427
8,2,7746,20220427
1,1,5251,20220428
1,2,5277,20220428
2,1,6350,20220428
2,2,6417,20220428
3,1,2107,20220428
3,2,2033,20220428
4,1,3209,20220428
4,2,3102,20220428
5,1,3775,20220428
5,2,3702,20220428
6,1,6263,20220428
6,2,6371,20220428
7,1,1771,20220428
7,2,1739,20220428
8,1,7560,20220428
8,2,7645,20220428
1,1,5855,20220429
1,2,5873,20220429
2,1,6965,20220429
2,2,7032,20220429
3,1,2296,20220429
3,2,2093,20220429
4,1,3478,20220429
4,2,3254,20220429
5,1,4086,20220429
5,2,4017,20220429
6,1,6677,20220429
6,2,7082,20220429
7,1,1892,20220429
7,2,1787,20220429
8,1,8586,20220429
8,2,8697,20220429
1,1,4931,20220430
1,2,5184,20220430
2,1,5314,20220430
2,2,5344,20220430
3,1,1201,20220430
3,2,1184,20220430
4,1,2276,20220430
4,2,2138,20220430
5,1,2755,20220430
5,2,2540,20220430
6,1,4446,20220430
6,2,4494,20220430
7,1,1624,20220430
7,2,1457,20220430
8,1,6148,20220430
8,2,6354,20220430
1,1,5484,20220501
1,2,5065,20220501
2,1,4642,20220501
2,2,4617,20220501
3,1,927,20220501
3,2,924,20220501
4,1,1863,20220501
4,2,1828,20220501
5,1,2299,20220501
5,2,1992,20220501
6,1,3846,20220501
6,2,4173,20220501
7,1,1454,20220501
7,2,1406,20220501
8,1,5291,20220501
8,2,5801,20220501
1,1,5703,20220502
1,2,4371,20220502
2,1,4697,20220502
2,2,4700,20220502
3,1,1161,20220502
3,2,1165,20220502
4,1,2023,20220502
4,2,1990,20220502
5,1,2256,20220502
5,2,2377,20220502
6,1,3716,20220502
6,2,4327,20220502
7,1,1486,20220502
7,2,1564,20220502
8,1,5843,20220502
8,2,6391,20220502
1,1,6017,20220503
1,2,5268,20220503
2,1,6453,20220503
2,2,6581,20220503
3,1,1977,20220503
3,2,1938,20220503
4,1,3213,20220503
4,2,3134,20220503
5,1,3559,20220503
5,2,3655,20220503
6,1,6155,20220503
6,2,6556,20220503
7,1,1996,20220503
7,2,1998,20220503
8,1,7839,20220503
8,2,8079,20220503
1,1,5958,20220504
1,2,4628,20220504
2,1,4538,20220504
2,2,4541,20220504
3,1,1198,20220504
3,2,1212,20220504
4,1,2099,20220504
4,2,2193,20220504
5,1,2542,20220504
5,2,2840,20220504
6,1,4173,20220504
6,2,4636,20220504
7,1,1508,20220504
7,2,1497,20220504
8,1,5421,20220504
8,2,5890,20220504
1,1,6495,20220505
1,2,5166,20220505
2,1,6807,20220505
2,2,6854,20220505
3,1,2214,20220505
3,2,2168,20220505
4,1,3544,20220505
4,2,3428,20220505
5,1,3737,20220505
5,2,4021,20220505
6,1,6441,20220505
6,2,7018,20220505
7,1,1952,20220505
7,2,2080,20220505
8,1,8123,20220505
8,2,8578,20220505
1,1,6973,20220506
1,2,5354,20220506
2,1,7307,20220506
2,2,7302,20220506
3,1,2299,20220506
3,2,2177,20220506
4,1,3561,20220506
4,2,3487,20220506
5,1,3869,20220506
5,2,4156,20220506
6,1,6666,20220506
6,2,7515,20220506
7,1,2030,20220506
7,2,2130,20220506
8,1,8679,20220506
8,2,9263,20220506
1,1,6246,20220507
1,2,4997,20220507
2,1,5107,20220507
2,2,5081,20220507
3,1,1280,20220507
3,2,1242,20220507
4,1,2277,20220507
4,2,2270,20220507
5,1,2508,20220507
5,2,2978,20220507
6,1,4416,20220507
6,2,4782,20220507
7,1,1577,20220507
7,2,1582,20220507
8,1,6197,20220507
8,2,6676,20220507
1,1,6409,20220508
1,2,4713,20220508
2,1,4427,20220508
2,2,4613,20220508
3,1,1020,20220508
3,2,1036,20220508
4,1,1944,20220508
4,2,2006,20220508
5,1,2311,20220508
5,2,2704,20220508
6,1,3943,20220508
6,2,4578,20220508
7,1,1422,20220508
7,2,1425,20220508
8,1,5805,20220508
8,2,6206,20220508
1,1,6879,20220509
1,2,5689,20220509
2,1,6830,20220509
2,2,6892,20220509
3,1,2262,20220509
3,2,2163,20220509
4,1,3482,20220509
4,2,3399,20220509
5,1,4046,20220509
5,2,4236,20220509
6,1,6727,20220509
6,2,7436,20220509
7,1,2013,20220509
7,2,2086,20220509
8,1,8362,20220509
8,2,8700,20220509
1,1,6648,20220510
1,2,5450,20220510
2,1,6863,20220510
2,2,6981,20220510
3,1,2289,20220510
3,2,2221,20220510
4,1,3649,20220510
4,2,3549,20220510
5,1,4070,20220510
5,2,4199,20220510
6,1,6734,20220510
6,2,7368,20220510
7,1,1985,20220510
7,2,2121,20220510
8,1,8390,20220510
8,2,8739,20220510
1,1,6799,20220511
1,2,5610,20220511
2,1,6898,20220511
2,2,6805,20220511
3,1,2293,20220511
3,2,2248,20220511
4,1,3650,20220511
4,2,3536,20220511
5,1,4052,20220511
5,2,4110,20220511
6,1,6751,20220511
6,2,7429,20220511
7,1,2079,20220511
7,2,2148,20220511
8,1,8469,20220511
8,2,9105,20220511
1,1,6840,20220512
1,2,6106,20220512
2,1,7235,20220512
2,2,7172,20220512
3,1,2339,20220512
3,2,2271,20220512
4,1,3701,20220512
4,2,3617,20220512
5,1,4091,20220512
5,2,4166,20220512
6,1,6920,20220512
6,2,7581,20220512
7,1,2061,20220512
7,2,2225,20220512
8,1,9201,20220512
8,2,9250,20220512
1,1,7043,20220513
1,2,5872,20220513
2,1,6661,20220513
2,2,6375,20220513
3,1,2141,20220513
3,2,1953,20220513
4,1,3339,20220513
4,2,3170,20220513
5,1,3865,20220513
5,2,3804,20220513
6,1,6595,20220513
6,2,7308,20220513
7,1,1874,20220513
7,2,2094,20220513
8,1,7814,20220513
8,2,8756,20220513
1,1,6498,20220514
1,2,5311,20220514
2,1,5309,20220514
2,2,5349,20220514
3,1,1240,20220514
3,2,1218,20220514
4,1,2431,20220514
4,2,2303,20220514
5,1,2654,20220514
5,2,2972,20220514
6,1,4575,20220514
6,2,5104,20220514
7,1,1631,20220514
7,2,1559,20220514
8,1,6567,20220514
8,2,7089,20220514
1,1,6012,20220515
1,2,4873,20220515
2,1,4197,20220515
2,2,4332,20220515
3,1,981,20220515
3,2,945,20220515
4,1,1808,20220515
4,2,1909,20220515
5,1,2347,20220515
5,2,2474,20220515
6,1,3636,20220515
6,2,4164,20220515
7,1,1486,20220515
7,2,1381,20220515
8,1,5596,20220515
8,2,5985,20220515
1,1,6972,20220516
1,2,4710,20220516
2,1,4296,20220516
2,2,4255,20220516
3,1,981,20220516
3,2,1004,20220516
4,1,1793,20220516
4,2,1910,20220516
5,1,2188,20220516
5,2,2508,20220516
6,1,3618,20220516
6,2,4392,20220516
7,1,1309,20220516
7,2,1468,20220516
8,1,5249,20220516
8,2,6159,20220516
1,1,7739,20220517
1,2,6030,20220517
2,1,7212,20220517
2,2,7262,20220517
3,1,2503,20220517
3,2,2430,20220517
4,1,4062,20220517
4,2,3988,20220517
5,1,4313,20220517
5,2,4750,20220517
6,1,7718,20220517
6,2,8250,20220517
7,1,2076,20220517
7,2,2294,20220517
8,1,9278,20220517
8,2,9897,20220517
1,1,7622,20220518
1,2,5544,20220518
2,1,7165,20220518
2,2,7221,20220518
3,1,2576,20220518
3,2,2525,20220518
4,1,4100,20220518
4,2,3969,20220518
5,1,4406,20220518
5,2,4492,20220518
6,1,7264,20220518
6,2,8296,20220518
7,1,2088,20220518
7,2,2259,20220518
8,1,9041,20220518
8,2,9956,20220518
1,1,7445,20220519
1,2,5866,20220519
2,1,7479,20220519
2,2,7431,20220519
3,1,2706,20220519
3,2,2602,20220519
4,1,4168,20220519
4,2,4026,20220519
5,1,4292,20220519
5,2,4611,20220519
6,1,7539,20220519
6,2,8336,20220519
7,1,2231,20220519
7,2,2354,20220519
8,1,9363,20220519
8,2,9997,20220519
1,1,7928,20220520
1,2,6324,20220520
2,1,7999,20220520
2,2,8083,20220520
3,1,2716,20220520
3,2,2625,20220520
4,1,4338,20220520
4,2,4169,20220520
5,1,4525,20220520
5,2,4656,20220520
6,1,7833,20220520
6,2,8768,20220520
7,1,2338,20220520
7,2,2414,20220520
8,1,10186,20220520
8,2,10824,20220520
1,1,6747,20220521
1,2,5628,20220521
2,1,5461,20220521
2,2,5724,20220521
3,1,1298,20220521
3,2,1373,20220521
4,1,2398,20220521
4,2,2495,20220521
5,1,2706,20220521
5,2,3051,20220521
6,1,5104,20220521
6,2,5169,20220521
7,1,1904,20220521
7,2,1786,20220521
8,1,7166,20220521
8,2,7558,20220521
1,1,6450,20220522
1,2,5426,20220522
2,1,5110,20220522
2,2,5040,20220522
3,1,1109,20220522
3,2,1063,20220522
4,1,2193,20220522
4,2,2178,20220522
5,1,2368,20220522
5,2,2569,20220522
6,1,4324,20220522
6,2,4723,20220522
7,1,1665,20220522
7,2,1556,20220522
8,1,6299,20220522
8,2,6963,20220522
1,1,6620,20220523
1,2,6077,20220523
2,1,7596,20220523
2,2,7444,20220523
3,1,2622,20220523
3,2,2467,20220523
4,1,3955,20220523
4,2,3730,20220523
5,1,4202,20220523
5,2,4359,20220523
6,1,7237,20220523
6,2,8041,20220523
7,1,2207,20220523
7,2,2200,20220523
8,1,9290,20220523
8,2,9411,20220523
1,1,6780,20220524
1,2,5896,20220524
2,1,7365,20220524
2,2,7459,20220524
3,1,2564,20220524
3,2,2595,20220524
4,1,4019,20220524
4,2,3836,20220524
5,1,4328,20220524
5,2,4478,20220524
6,1,7314,20220524
6,2,7910,20220524
7,1,2187,20220524
7,2,2239,20220524
8,1,9243,20220524
8,2,9387,20220524
1,1,7301,20220525
1,2,6266,20220525
2,1,7517,20220525
2,2,7645,20220525
3,1,2644,20220525
3,2,2537,20220525
4,1,4039,20220525
4,2,3965,20220525
5,1,4325,20220525
5,2,4497,20220525
6,1,7560,20220525
6,2,8072,20220525
7,1,2215,20220525
7,2,2203,20220525
8,1,9617,20220525
8,2,10033,20220525
1,1,7464,20220526
1,2,6143,20220526
2,1,7461,20220526
2,2,7496,20220526
3,1,2580,20220526
3,2,2538,20220526
4,1,4043,20220526
4,2,3797,20220526
5,1,4369,20220526
5,2,4568,20220526
6,1,7613,20220526
6,2,8261,20220526
7,1,2213,20220526
7,2,2395,20220526
8,1,9398,20220526
8,2,9943,20220526
1,1,8453,20220527
1,2,6513,20220527
2,1,8236,20220527
2,2,8358,20220527
3,1,2795,20220527
3,2,2583,20220527
4,1,4447,20220527
4,2,4117,20220527
5,1,4749,20220527
5,2,4925,20220527
6,1,8365,20220527
6,2,9308,20220527
7,1,2501,20220527
7,2,2751,20220527
8,1,10764,20220527
8,2,11755,20220527
1,1,6892,20220528
1,2,5906,20220528
2,1,6251,20220528
2,2,6284,20220528
3,1,1596,20220528
3,2,1480,20220528
4,1,2880,20220528
4,2,2892,20220528
5,1,3025,20220528
5,2,3412,20220528
6,1,5824,20220528
6,2,6353,20220528
7,1,2150,20220528
7,2,2099,20220528
8,1,8411,20220528
8,2,8603,20220528
1,1,6986,20220529
1,2,6079,20220529
